id_cliente,lifetime_volume_eur,avg_eur_per_month,n_distinct_categories,n_active_months,size_bucket,breadth_bucket,clinic_typology
33916,1544.5032,1544.5032,1,1,large,narrow,large_narrow
33929,23298.7058,970.7794083333333,3,24,medium,broad,medium_broad
33931,102065.8884,2835.1635666666666,1,36,large,narrow,large_narrow
33942,137.7832,137.7832,1,1,small,narrow,small_narrow
33953,97638.5512,2169.7455822222223,3,45,large,broad,large_broad
33962,1212.4796000000001,606.2398000000001,1,2,small,narrow,small_narrow
33980,2236.779,745.593,2,3,medium,mixed,medium_mixed
33991,3386.2702,564.3783666666667,1,6,small,narrow,small_narrow
33993,7033.3174,1172.2195666666667,1,6,medium,narrow,medium_narrow
33994,2715.4092,678.8523,1,4,small,narrow,small_narrow
34012,2556.3682,852.1227333333333,3,3,medium,broad,medium_broad
34023,4897.5836,699.6548,2,7,medium,mixed,medium_mixed
34044,10660.708200000001,1066.0708200000001,2,10,medium,mixed,medium_mixed
34045,22314.7868,719.8318322580645,2,31,medium,mixed,medium_mixed
34055,3002.6564,600.5312799999999,2,5,small,mixed,small_mixed
34061,10554.2936,1055.42936,1,10,medium,narrow,medium_narrow
34090,14265.051400000002,679.288161904762,2,21,small,mixed,small_mixed
34123,18459.3064,1419.9466461538464,2,13,large,mixed,large_mixed
34124,156679.0292,4123.132347368421,3,38,large,broad,large_broad
34126,15039.501,884.6765294117647,2,17,medium,mixed,medium_mixed
34128,28524.702,1501.300105263158,1,19,large,narrow,large_narrow
34141,9433.659,786.13825,2,12,medium,mixed,medium_mixed
34142,5160.5586,2580.2793,1,2,large,narrow,large_narrow
34172,4693.891799999999,670.5559714285713,2,7,small,mixed,small_mixed
34176,4845.8678,484.58678,1,10,small,narrow,small_narrow
34181,1029.2606,514.6303,2,2,small,mixed,small_mixed
34185,20701.3292,1217.7252470588235,2,17,large,mixed,large_mixed
34190,8969.9752,747.4979333333334,2,12,medium,mixed,medium_mixed
34193,70244.7516,2601.657466666667,1,27,large,narrow,large_narrow
34194,3581.8922000000002,716.3784400000001,1,5,medium,narrow,medium_narrow
34211,13629.9236,1514.4359555555557,2,9,large,mixed,large_mixed
34212,4716.437,589.554625,1,8,small,narrow,small_narrow
34222,19505.9626,1773.2693272727272,1,11,large,narrow,large_narrow
34223,1552.0078,388.00195,1,4,small,narrow,small_narrow
34232,1829.4268000000002,457.35670000000005,2,4,small,mixed,small_mixed
34244,1509.1468,1509.1468,1,1,large,narrow,large_narrow
34301,15243.287,1016.2191333333334,2,15,medium,mixed,medium_mixed
34302,4609.2688,768.2114666666666,2,6,medium,mixed,medium_mixed
34311,3854.0988,428.2332,2,9,small,mixed,small_mixed
34320,7889.9094,1127.1299142857142,2,7,medium,mixed,medium_mixed
34334,17800.0006,809.0909363636364,1,22,medium,narrow,medium_narrow
34335,31488.234,1749.3463333333334,2,18,large,mixed,large_mixed
34349,25584.563000000002,1162.9346818181818,1,22,medium,narrow,medium_narrow
34363,71482.6024,2464.9173241379312,3,29,large,broad,large_broad
34365,276625.1452,6433.142911627908,1,43,large,narrow,large_narrow
34375,31979.33,2131.9553333333333,2,15,large,mixed,large_mixed
34391,16978.137000000002,565.9379000000001,1,30,small,narrow,small_narrow
34402,5724.534000000001,1431.1335000000001,1,4,large,narrow,large_narrow
34418,124493.46399999999,3364.688216216216,2,37,large,mixed,large_mixed
34420,7822.870400000001,869.2078222222223,3,9,medium,broad,medium_broad
34421,6007.8876,1201.57752,1,5,large,narrow,large_narrow
34441,14508.4014,537.3482,1,27,small,narrow,small_narrow
34451,2769.1346,461.5224333333333,1,6,small,narrow,small_narrow
34471,93930.5566,1707.8283018181817,3,55,large,broad,large_broad
34472,21455.8712,975.2668727272728,1,22,medium,narrow,medium_narrow
34501,13902.978000000001,1390.2978,3,10,large,broad,large_broad
34515,44364.275,1137.5455128205128,3,39,medium,broad,medium_broad
34519,4968.3278,828.0546333333333,1,6,medium,narrow,medium_narrow
34537,59942.4116,2305.477369230769,3,26,large,broad,large_broad
34559,1611.4794000000002,402.86985000000004,1,4,small,narrow,small_narrow
34594,19612.44,466.9628571428571,2,42,small,mixed,small_mixed
34605,9678.0138,1075.3348666666668,2,9,medium,mixed,medium_mixed
34608,5845.110000000001,1461.2775000000001,1,4,large,narrow,large_narrow
34618,3758.5172000000002,939.6293000000001,2,4,medium,mixed,medium_mixed
34625,11530.4882,1647.2126,1,7,large,narrow,large_narrow
34627,122892.064,2275.778962962963,2,54,large,mixed,large_mixed
34631,760.979,760.979,2,1,medium,mixed,medium_mixed
34634,2374.0598,1187.0299,1,2,large,narrow,large_narrow
34639,7661.6314,851.2923777777778,1,9,medium,narrow,medium_narrow
34676,5469.566000000001,1093.9132000000002,1,5,medium,narrow,medium_narrow
34679,3214.2924,214.28616,1,15,small,narrow,small_narrow
34682,1743.1082000000001,871.5541000000001,2,2,medium,mixed,medium_mixed
34686,55823.705,1431.3770512820513,3,39,large,broad,large_broad
34695,32481.8556,1804.5475333333334,1,18,large,narrow,large_narrow
34704,943.2246,943.2246,1,1,medium,narrow,medium_narrow
34726,6397.4046,710.8227333333333,2,9,medium,mixed,medium_mixed
34729,15990.45,1142.175,2,14,medium,mixed,medium_mixed
34758,61.5754,61.5754,1,1,small,narrow,small_narrow
34761,23007.9732,2091.6339272727273,2,11,large,mixed,large_mixed
34765,4273.2573999999995,712.2095666666665,2,6,medium,mixed,medium_mixed
3478,14518.104000000001,967.8736000000001,3,15,medium,broad,medium_broad
34793,1218.1630000000002,609.0815000000001,2,2,small,mixed,small_mixed
34808,74413.5098,1431.0290346153847,2,52,large,mixed,large_mixed
34810,6530.0696,1088.3449333333333,2,6,medium,mixed,medium_mixed
34811,1791.056,447.764,1,4,small,narrow,small_narrow
34814,667.1558,667.1558,1,1,small,narrow,small_narrow
34817,16564.4106,1656.4410599999999,1,10,large,narrow,large_narrow
34833,68630.5404,4289.408775,2,16,large,mixed,large_mixed
34853,9072.6532,1134.08165,2,8,medium,mixed,medium_mixed
34855,85.5022,85.5022,1,1,small,narrow,small_narrow
34856,5691.5012,474.29176666666666,3,12,small,broad,small_broad
34871,3968.9914000000003,396.89914000000005,1,10,small,narrow,small_narrow
34881,9436.1396,786.3449666666667,2,12,medium,mixed,medium_mixed
34885,5254.821400000001,583.8690444444445,1,9,small,narrow,small_narrow
34890,25734.1212,1286.70606,1,20,large,narrow,large_narrow
34895,990.9526,990.9526,1,1,medium,narrow,medium_narrow
349,6740.167,2246.7223333333336,3,3,large,broad,large_broad
34904,1168.5196,389.5065333333334,1,3,small,narrow,small_narrow
34907,5621.3536,803.0505142857144,1,7,medium,narrow,medium_narrow
34933,10673.331,711.5554,1,15,medium,narrow,medium_narrow
34934,2131.4006,2131.4006,1,1,large,narrow,large_narrow
34937,2987.082,426.726,1,7,small,narrow,small_narrow
34945,13127.649200000002,625.1261523809525,2,21,small,mixed,small_mixed
34946,3101.6292000000003,775.4073000000001,3,4,medium,broad,medium_broad
34962,84169.4584,2404.8416685714287,2,35,large,mixed,large_mixed
34983,46019.3376,1000.4203826086956,3,46,medium,broad,medium_broad
34987,30420.7282,1690.0404555555556,1,18,large,narrow,large_narrow
34989,73312.406,2036.4557222222222,2,36,large,mixed,large_mixed
34990,6019.3486,1003.2247666666667,2,6,medium,mixed,medium_mixed
34992,18991.819,730.454576923077,1,26,medium,narrow,medium_narrow
3503,16084.336,1608.4335999999998,2,10,large,mixed,large_mixed
35039,23428.2936,1378.134917647059,3,17,large,broad,large_broad
35049,12275.955600000001,1753.707942857143,2,7,large,mixed,large_mixed
3505,12039.231,1094.4755454545455,3,11,medium,broad,medium_broad
35052,750.4914,750.4914,1,1,medium,narrow,medium_narrow
35061,20167.3722,1344.4914800000001,2,15,large,mixed,large_mixed
35077,4559.091600000001,569.8864500000001,2,8,small,mixed,small_mixed
35080,353.4384,353.4384,1,1,small,narrow,small_narrow
35093,1470.3992,735.1996,1,2,medium,narrow,medium_narrow
351,19368.776,2766.9680000000003,1,7,large,narrow,large_narrow
35104,11008.651600000001,846.819353846154,1,13,medium,narrow,medium_narrow
35105,13869.2858,1155.7738166666666,1,12,medium,narrow,medium_narrow
35106,10369.379,1036.9379000000001,2,10,medium,mixed,medium_mixed
35117,11012.8592,1376.6074,2,8,large,mixed,large_mixed
35118,104783.4014,2054.576498039216,2,51,large,mixed,large_mixed
35122,4730.1902,1182.54755,1,4,medium,narrow,medium_narrow
35135,10075.9774,1679.3295666666666,2,6,large,mixed,large_mixed
35139,8009.355,1334.8925,2,6,large,mixed,large_mixed
35159,2141.6056000000003,713.8685333333334,1,3,medium,narrow,medium_narrow
3516,10157.586,1269.69825,2,8,large,mixed,large_mixed
35187,1031.2702,515.6351,1,2,small,narrow,small_narrow
35189,5573.186,2786.593,2,2,large,mixed,large_mixed
35193,27713.4202,1259.7009181818182,2,22,large,mixed,large_mixed
35195,771.184,771.184,1,1,medium,narrow,medium_narrow
35202,49444.952000000005,1052.020255319149,3,47,medium,broad,medium_broad
35208,1298.8924000000002,1298.8924000000002,1,1,large,narrow,large_narrow
35211,644.5164,644.5164,1,1,small,narrow,small_narrow
35217,65859.145,4704.224642857143,1,14,large,narrow,large_narrow
35220,24819.8474,1772.8462428571427,2,14,large,mixed,large_mixed
35226,6838.292,1139.7153333333333,2,6,medium,mixed,medium_mixed
35230,2019.3026000000002,403.86052000000007,1,5,small,narrow,small_narrow
35239,9280.552599999999,356.94433076923076,1,26,small,narrow,small_narrow
35264,62600.453,1490.4869761904763,2,42,large,mixed,large_mixed
35266,9203.811,766.98425,1,12,medium,narrow,medium_narrow
35275,6920.3716,1730.0929,1,4,large,narrow,large_narrow
35294,863.3116,863.3116,1,1,medium,narrow,medium_narrow
35333,80878.55,3516.458695652174,1,23,large,narrow,large_narrow
3534,1667.026,333.40520000000004,1,5,small,narrow,small_narrow
35347,43640.5678,2909.3711866666663,1,15,large,narrow,large_narrow
35359,9481.1358,1896.22716,1,5,large,narrow,large_narrow
35398,37990.4204,1266.3473466666667,3,30,large,broad,large_broad
35408,7810.9384,650.9115333333333,1,12,small,narrow,small_narrow
35410,11492.2744,1149.2274400000001,3,10,medium,broad,medium_broad
35416,5117.0382,731.0054571428572,1,7,medium,narrow,medium_narrow
35425,145623.937,8090.218722222223,2,18,large,mixed,large_mixed
35426,12018.8524,1001.5710333333333,2,12,medium,mixed,medium_mixed
35432,3528.9832,882.2458,2,4,medium,mixed,medium_mixed
35434,8446.097600000001,563.0731733333334,2,15,small,mixed,small_mixed
35435,43958.932400000005,1465.2977466666669,3,30,large,broad,large_broad
3545,5866.0224,838.0032,2,7,medium,mixed,medium_mixed
35451,1987.8084,248.47605,1,8,small,narrow,small_narrow
35472,1082.5778,360.85926666666666,1,3,small,narrow,small_narrow
35481,1521.2044000000003,380.3011000000001,1,4,small,narrow,small_narrow
35492,4357.0012,1089.2503,1,4,medium,narrow,medium_narrow
35506,9693.0544,807.7545333333334,3,12,medium,broad,medium_broad
35514,11904.587800000001,1082.2352545454546,2,11,medium,mixed,medium_mixed
35536,6951.018,1390.2036,2,5,large,mixed,large_mixed
35544,4445.3294000000005,1481.776466666667,1,3,large,narrow,large_narrow
35557,40651.1308,3387.5942333333332,1,12,large,narrow,large_narrow
35558,6134.6494,876.3784857142857,3,7,medium,broad,medium_broad
35566,10957.0614,996.0964909090909,3,11,medium,broad,medium_broad
35568,2375.1902,2375.1902,2,1,large,mixed,large_mixed
35570,12211.051800000001,1356.7835333333335,1,9,large,narrow,large_narrow
35571,4816.1320000000005,688.0188571428572,1,7,small,narrow,small_narrow
35572,35885.9924,1121.4372625,2,32,medium,mixed,medium_mixed
35573,128133.6346,3463.0712054054056,3,37,large,broad,large_broad
35590,12103.820800000001,1008.6517333333335,1,12,medium,narrow,medium_narrow
35596,844.1262,844.1262,1,1,medium,narrow,medium_narrow
356,13687.9822,1140.6651833333333,2,12,medium,mixed,medium_mixed
35614,5079.4524,1693.1508000000001,1,3,large,narrow,large_narrow
35615,6491.573200000001,811.4466500000001,1,8,medium,narrow,medium_narrow
35647,869.5288,434.7644,1,2,small,narrow,small_narrow
35666,11375.592,758.3728,2,15,medium,mixed,medium_mixed
35674,149850.5968,3943.4367578947367,3,38,large,broad,large_broad
35675,3407.6536,567.9422666666667,2,6,small,mixed,small_mixed
35676,8454.2616,704.5218,1,12,medium,narrow,medium_narrow
35686,30013.5016,3334.833511111111,2,9,large,mixed,large_mixed
35711,458.12600000000003,229.06300000000002,1,2,small,narrow,small_narrow
35714,2024.672,2024.672,1,1,large,narrow,large_narrow
35720,8641.0602,720.08835,2,12,medium,mixed,medium_mixed
35742,42019.9196,2626.244975,2,16,large,mixed,large_mixed
35748,44595.3476,1438.5596,1,31,large,narrow,large_narrow
35774,4489.5092,1122.3773,1,4,medium,narrow,medium_narrow
35813,5847.621999999999,1169.5243999999998,2,5,medium,mixed,medium_mixed
35822,5444.6658,286.56135789473683,1,19,small,narrow,small_narrow
3583,551.1328000000001,551.1328000000001,1,1,small,narrow,small_narrow
35837,71713.518,1558.9895217391304,3,46,large,broad,large_broad
35840,8511.9434,1702.38868,1,5,large,narrow,large_narrow
35847,104206.1438,2423.398693023256,2,43,large,mixed,large_mixed
35851,7557.4462,755.74462,2,10,medium,mixed,medium_mixed
35853,126065.1596,3001.551419047619,3,42,large,broad,large_broad
35868,55853.7862,3102.9881222222225,1,18,large,narrow,large_narrow
35886,104667.0016,2492.0714666666668,3,42,large,broad,large_broad
35895,3741.0274,3741.0274,1,1,large,narrow,large_narrow
35896,2949.245,245.77041666666665,1,12,small,narrow,small_narrow
35904,13041.99,1449.11,1,9,large,narrow,large_narrow
35905,11614.4832,1451.8104,2,8,large,mixed,large_mixed
35906,12502.9462,1389.2162444444446,1,9,large,narrow,large_narrow
35907,71586.1282,1746.0031268292685,2,41,large,mixed,large_mixed
35926,8654.2168,721.1847333333334,2,12,medium,mixed,medium_mixed
35934,217670.9858,9894.135718181818,2,22,large,mixed,large_mixed
35948,410.398,410.398,1,1,small,narrow,small_narrow
35959,5976.9272,853.8467428571429,2,7,medium,mixed,medium_mixed
35962,25074.4072,1253.72036,2,20,large,mixed,large_mixed
35972,83371.396,2526.405939393939,3,33,large,broad,large_broad
35983,329.3232,329.3232,1,1,small,narrow,small_narrow
36014,45454.7342,1893.9472583333334,1,24,large,narrow,large_narrow
36027,1256.3454000000002,628.1727000000001,1,2,small,narrow,small_narrow
36029,12872.43,1287.243,2,10,large,mixed,large_mixed
36037,3083.9824000000003,770.9956000000001,1,4,medium,narrow,medium_narrow
36043,22229.1276,3175.589657142857,1,7,large,narrow,large_narrow
3607,10511.0244,875.9187000000001,1,12,medium,narrow,medium_narrow
36076,13389.9962,743.8886777777777,2,18,medium,mixed,medium_mixed
36095,34367.2058,687.3441160000001,2,50,small,mixed,small_mixed
36109,9470.8052,1183.85065,2,8,large,mixed,large_mixed
36119,26770.5724,1274.7891619047618,2,21,large,mixed,large_mixed
36153,13466.5494,792.1499647058823,2,17,medium,mixed,medium_mixed
36156,16880.9226,2813.4871000000003,2,6,large,mixed,large_mixed
36196,1051.0208,1051.0208,1,1,medium,narrow,medium_narrow
36208,3892.6266,556.0895142857142,2,7,small,mixed,small_mixed
36249,33751.6088,4218.9511,1,8,large,narrow,large_narrow
36250,30141.268200000002,1370.0576454545455,3,22,large,broad,large_broad
36253,9212.8228,2303.2057,1,4,large,narrow,large_narrow
36263,4793.1158,368.70121538461535,2,13,small,mixed,small_mixed
36264,12387.2372,651.9598526315789,2,19,small,mixed,small_mixed
36291,140.2638,140.2638,1,1,small,narrow,small_narrow
36295,59699.1244,1658.3090111111112,2,36,large,mixed,large_mixed
36329,56004.7888,1697.1148121212123,2,33,large,mixed,large_mixed
36348,863.6256000000001,863.6256000000001,1,1,medium,narrow,medium_narrow
36349,3749.0029999999997,1874.5014999999999,1,2,large,narrow,large_narrow
3637,5818.7026000000005,1163.74052,1,5,medium,narrow,medium_narrow
36374,165270.6658,3843.503855813953,2,43,large,mixed,large_mixed
36382,5262.3574,1315.58935,1,4,large,narrow,large_narrow
36390,2196.6498,732.2166000000001,3,3,medium,broad,medium_broad
36419,12272.689999999999,1363.632222222222,1,9,large,narrow,large_narrow
36431,4742.8444,677.5492,2,7,small,mixed,small_mixed
36474,40986.4514,1171.0414685714286,3,35,medium,broad,medium_broad
36477,6695.3592,1673.8398,1,4,large,narrow,large_narrow
36486,23102.016200000002,962.5840083333334,1,24,medium,narrow,medium_narrow
36492,477817.06560000003,8098.59433220339,3,59,large,broad,large_broad
36494,67591.64,4827.9742857142855,2,14,large,mixed,large_mixed
36500,8237.381800000001,588.3844142857143,2,14,small,mixed,small_mixed
36502,11213.976200000001,487.5641826086957,2,23,small,mixed,small_mixed
36503,3426.2738,1142.0912666666666,2,3,medium,mixed,medium_mixed
36506,15814.5472,1054.3031466666666,2,15,medium,mixed,medium_mixed
36511,449.805,449.805,1,1,small,narrow,small_narrow
36521,2027.7806,675.9268666666667,2,3,small,mixed,small_mixed
36544,46365.3342,1405.0101272727272,3,33,large,broad,large_broad
36565,5008.3314,1252.08285,1,4,large,narrow,large_narrow
36569,13998.5282,666.596580952381,3,21,small,broad,small_broad
36581,141.928,141.928,1,1,small,narrow,small_narrow
36583,7862.874,1123.2677142857142,2,7,medium,mixed,medium_mixed
36587,5686.7284,812.3897714285714,2,7,medium,mixed,medium_mixed
36590,15761.669600000001,1125.833542857143,1,14,medium,narrow,medium_narrow
36597,1771.7136000000003,590.5712000000001,1,3,small,narrow,small_narrow
36601,11399.3304,814.2378857142858,2,14,medium,mixed,medium_mixed
36608,17268.8696,1328.3745846153847,2,13,large,mixed,large_mixed
36609,7336.3274,815.1474888888889,3,9,medium,broad,medium_broad
36612,95570.5472,2123.7899377777776,2,45,large,mixed,large_mixed
36628,8080.978400000001,621.6137230769232,1,13,small,narrow,small_narrow
36632,1961.3696,980.6848,1,2,medium,narrow,medium_narrow
36633,50325.282400000004,1324.3495368421054,2,38,large,mixed,large_mixed
36639,288946.411,5069.235280701755,2,57,large,mixed,large_mixed
36642,2238.7572,1119.3786,1,2,medium,narrow,medium_narrow
36643,8612.392,956.9324444444444,2,9,medium,mixed,medium_mixed
36653,92375.9112,2886.747225,3,32,large,broad,large_broad
36684,9914.5186,901.3198727272727,1,11,medium,narrow,medium_narrow
367,6168.3730000000005,881.196142857143,2,7,medium,mixed,medium_mixed
36706,39827.9798,1991.3989900000001,1,20,large,narrow,large_narrow
36710,96297.0804,2292.7876285714287,2,42,large,mixed,large_mixed
36713,20265.1204,1447.5086,2,14,large,mixed,large_mixed
36718,22972.177200000002,820.4349000000001,1,28,medium,narrow,medium_narrow
36746,76297.4784,3468.0672000000004,2,22,large,mixed,large_mixed
36752,8299.5852,829.9585199999999,1,10,medium,narrow,medium_narrow
36756,12121.8444,757.615275,2,16,medium,mixed,medium_mixed
36766,774.0727999999999,387.03639999999996,2,2,small,mixed,small_mixed
36784,26237.369,749.6391142857143,2,35,medium,mixed,medium_mixed
36789,27568.195200000002,889.2966193548388,2,31,medium,mixed,medium_mixed
36790,658.2382,658.2382,1,1,small,narrow,small_narrow
36795,20094.587000000003,2870.655285714286,3,7,large,broad,large_broad
36810,4927.916,703.988,1,7,medium,narrow,medium_narrow
3682,685.2736000000001,685.2736000000001,1,1,small,narrow,small_narrow
36827,30984.9234,860.6923166666667,3,36,medium,broad,medium_broad
3683,4193.5328,1048.3832,2,4,medium,mixed,medium_mixed
36838,16523.2766,1502.1160545454547,1,11,large,narrow,large_narrow
36845,1896.0576,632.0192000000001,1,3,small,narrow,small_narrow
36847,125.9768,125.9768,1,1,small,narrow,small_narrow
36849,551.2270000000001,551.2270000000001,1,1,small,narrow,small_narrow
3685,19709.2776,1791.7525090909091,3,11,large,broad,large_broad
36860,1952.138,650.7126666666667,2,3,small,mixed,small_mixed
36863,3908.5150000000003,1302.8383333333334,1,3,large,narrow,large_narrow
36869,4603.3028,575.41285,1,8,small,narrow,small_narrow
3688,6417.8774,1604.46935,2,4,large,mixed,large_mixed
36882,18091.6124,1206.1074933333334,1,15,large,narrow,large_narrow
369,3206.1284,801.5321,2,4,medium,mixed,medium_mixed
36908,19841.879800000002,992.0939900000001,1,20,medium,narrow,medium_narrow
36914,2088.5396,2088.5396,1,1,large,narrow,large_narrow
36940,9383.513200000001,625.5675466666668,2,15,small,mixed,small_mixed
36943,11181.0062,1242.3340222222223,2,9,large,mixed,large_mixed
36946,37335.1338,1866.7566900000002,1,20,large,narrow,large_narrow
36953,19632.4732,1784.770290909091,1,11,large,narrow,large_narrow
36954,23139.1624,964.1317666666667,2,24,medium,mixed,medium_mixed
36960,694.3168000000001,347.15840000000003,1,2,small,narrow,small_narrow
36961,131363.1874,7727.246317647058,1,17,large,narrow,large_narrow
36962,23675.9768,3945.9961333333335,1,6,large,narrow,large_narrow
36963,59220.4628,2368.818512,2,25,large,mixed,large_mixed
36967,71844.3932,1796.10983,3,40,large,broad,large_broad
36976,1491.3744,372.8436,2,4,small,mixed,small_mixed
3698,6381.893,3190.9465,1,2,large,narrow,large_narrow
36981,25036.6958,1251.83479,3,20,large,broad,large_broad
36993,44858.856400000004,1546.8571172413795,2,29,large,mixed,large_mixed
37000,468.1426,468.1426,1,1,small,narrow,small_narrow
37005,28955.353,1158.2141199999999,2,25,medium,mixed,medium_mixed
3701,2829.611,1414.8055,2,2,large,mixed,large_mixed
37042,37939.364,1896.9682,2,20,large,mixed,large_mixed
37059,6826.2972,620.5724727272727,1,11,small,narrow,small_narrow
37065,45150.4682,2052.294009090909,3,22,large,broad,large_broad
37067,263510.5584,7528.873097142857,3,35,large,broad,large_broad
37068,6418.788,427.9192,2,15,small,mixed,small_mixed
37076,140.2638,140.2638,1,1,small,narrow,small_narrow
3709,20491.5144,1280.71965,3,16,large,broad,large_broad
37092,22167.0498,3166.7214,1,7,large,narrow,large_narrow
37097,15341.3492,1394.6681090909092,1,11,large,narrow,large_narrow
37104,9819.251,490.96255,1,20,small,narrow,small_narrow
37111,38046.061200000004,1227.2922967741936,2,31,large,mixed,large_mixed
37126,1059.3732,353.1244,1,3,small,narrow,small_narrow
37130,20517.388,854.8911666666667,1,24,medium,narrow,medium_narrow
37141,158393.3436,4061.3677846153846,3,39,large,broad,large_broad
37148,38626.553,1170.501606060606,3,33,medium,broad,medium_broad
37158,13610.3614,756.1311888888889,3,18,medium,broad,medium_broad
37163,5345.85,1781.95,1,3,large,narrow,large_narrow
37182,10475.3854,1745.8975666666665,1,6,large,narrow,large_narrow
37189,4338.7578,1084.68945,2,4,medium,mixed,medium_mixed
37197,11006.6106,1100.66106,1,10,medium,narrow,medium_narrow
37198,7892.6412,1315.4402,2,6,large,mixed,large_mixed
37206,21528.8448,1025.1830857142857,2,21,medium,mixed,medium_mixed
37210,7429.1772,3714.5886,1,2,large,narrow,large_narrow
37218,34022.5594,1134.0853133333333,2,30,medium,mixed,medium_mixed
3723,4831.5808,536.842311111111,2,9,small,mixed,small_mixed
37232,5759.1682,822.7383142857143,3,7,medium,broad,medium_broad
37245,1187.8934000000002,593.9467000000001,1,2,small,narrow,small_narrow
37252,9869.8364,1233.72955,1,8,large,narrow,large_narrow
37271,66282.0402,3314.10201,2,20,large,mixed,large_mixed
3728,110078.5404,7862.752885714285,2,14,large,mixed,large_mixed
37298,14448.710000000001,1444.871,1,10,large,narrow,large_narrow
37302,7442.7106,391.7216105263158,1,19,small,narrow,small_narrow
37305,29485.0082,2106.0720142857144,2,14,large,mixed,large_mixed
37307,2724.4838,1362.2419,1,2,large,narrow,large_narrow
37311,3028.0904,757.0226,1,4,medium,narrow,medium_narrow
37325,12217.4888,1221.7488799999999,2,10,large,mixed,large_mixed
37331,31733.8448,857.6714810810811,1,37,medium,narrow,medium_narrow
37335,7821.6458,711.0587090909091,2,11,medium,mixed,medium_mixed
37339,4650.8738,664.4105428571429,2,7,small,mixed,small_mixed
37340,302.3506,302.3506,1,1,small,narrow,small_narrow
37351,7096.1488,1013.7355428571428,1,7,medium,narrow,medium_narrow
37364,27148.9738,1596.9984588235293,1,17,large,narrow,large_narrow
37395,20801.7464,1155.6525777777779,1,18,medium,narrow,medium_narrow
37396,19122.631400000002,1365.902242857143,2,14,large,mixed,large_mixed
37401,11849.9832,1481.2479,1,8,large,narrow,large_narrow
37405,5342.3332,1335.5833,1,4,large,narrow,large_narrow
37409,20366.3226,1851.4838727272727,2,11,large,mixed,large_mixed
37414,319.7462,319.7462,1,1,small,narrow,small_narrow
37427,11423.32,878.7169230769231,2,13,medium,mixed,medium_mixed
37428,17222.7744,1435.2312,2,12,large,mixed,large_mixed
3745,6032.1598,670.2399777777778,2,9,small,mixed,small_mixed
37451,1031.9924,1031.9924,1,1,medium,narrow,medium_narrow
37453,199.9238,199.9238,1,1,small,narrow,small_narrow
37463,3474.0018,1158.0006,2,3,medium,mixed,medium_mixed
37464,95779.8282,2520.5217947368424,2,38,large,mixed,large_mixed
37467,13640.1914,487.14969285714284,3,28,small,broad,small_broad
37468,282500.6504,10865.40963076923,2,26,large,mixed,large_mixed
37520,24577.1882,2048.0990166666666,1,12,large,narrow,large_narrow
37521,27860.1524,1638.832494117647,2,17,large,mixed,large_mixed
37533,13271.084400000002,780.6520235294118,2,17,medium,mixed,medium_mixed
37534,1940.7084000000002,485.17710000000005,1,4,small,narrow,small_narrow
37535,1740.7218,580.2406,2,3,small,mixed,small_mixed
37539,11575.3588,771.6905866666667,1,15,medium,narrow,medium_narrow
3754,2097.4258,699.1419333333333,1,3,medium,narrow,medium_narrow
37549,6445.9176,644.59176,1,10,small,narrow,small_narrow
37551,28782.7786,1370.608504761905,1,21,large,narrow,large_narrow
37553,3821.9452,764.38904,1,5,medium,narrow,medium_narrow
3756,509.308,509.308,1,1,small,narrow,small_narrow
37571,1715.4448000000002,857.7224000000001,1,2,medium,narrow,medium_narrow
37581,53084.3062,3791.736157142857,2,14,large,mixed,large_mixed
37594,53363.0754,3557.53836,2,15,large,mixed,large_mixed
37595,29594.2802,1479.7140100000001,2,20,large,mixed,large_mixed
376,23353.8442,1668.1317285714285,3,14,large,broad,large_broad
3760,13522.0646,1931.7235142857141,2,7,large,mixed,large_mixed
37601,15218.7322,634.1138416666666,1,24,small,narrow,small_narrow
37612,4024.9148,1006.2287,2,4,medium,mixed,medium_mixed
37617,14187.7446,567.509784,1,25,small,narrow,small_narrow
37620,12625.155,485.5828846153846,2,26,small,mixed,small_mixed
37627,7557.4776,629.7898,1,12,small,narrow,small_narrow
37642,2304.6972,1152.3486,1,2,medium,narrow,medium_narrow
37644,41670.312000000005,1811.7526956521742,3,23,large,broad,large_broad
37652,29037.2128,558.4079384615385,3,52,small,broad,small_broad
37653,50612.4982,937.2684851851852,3,54,medium,broad,medium_broad
37654,23357.7064,486.6188833333333,3,48,small,broad,small_broad
37655,43291.4626,962.0325022222222,3,45,medium,broad,medium_broad
37656,33982.179000000004,617.8578000000001,3,55,small,broad,small_broad
37703,5439.013800000001,1813.0046000000002,1,3,large,narrow,large_narrow
37715,19836.3848,762.9378769230769,3,26,medium,broad,medium_broad
37725,5394.9282,674.366025,1,8,small,narrow,small_narrow
37753,26556.3616,948.4414857142857,3,28,medium,broad,medium_broad
37754,15537.5678,817.7667263157895,2,19,medium,mixed,medium_mixed
37755,42523.512800000004,1149.2841297297298,3,37,medium,broad,medium_broad
37756,9670.666200000001,690.7618714285716,2,14,medium,mixed,medium_mixed
3776,979.8056,489.9028,1,2,small,narrow,small_narrow
37766,418.12239999999997,418.12239999999997,1,1,small,narrow,small_narrow
37784,18937.5284,3156.254733333333,2,6,large,mixed,large_mixed
37799,66639.0268,2297.8974758620693,2,29,large,mixed,large_mixed
37803,6130.0336,437.85954285714286,2,14,small,mixed,small_mixed
