alert_id,fecha_alerta,id_cliente,provincia,bloque_analitico,categoria_h,familia,familia_comercial,tipo_alerta,motivo,segment_or_pattern,loyalty_tier,trend,prioridad,score,expected_impact_eur,urgency_factor,conversion_probability,canal_recomendado,contact_window_days,trace_features,holiday_period,campaign_active,campaign_name
ALT-20251229-003355,2025-12-29,26402,Madrid,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),opportunity_spike,Anomalous spike: €849 vs expected €416 — investigate opportunity.,occasional_spike,,improving,Low,86.55724000000001,432.7862,0.4,0.5,marketing_automation,30,"{""pattern"": ""occasional_spike"", ""trend"": ""improving"", ""recency_days"": 82.0, ""frequency_recent"": 1, ""frequency_baseline"": 1, ""volume_recent"": 848.8990000000001, ""expected_vol_recent"": 416.1128000000001, ""mean_interpurchase_days"": 130.66666666666666, ""lifetime_volume"": 11814.5954, ""conversion_probability"": 0.5}",True,False,
ALT-20251229-003356,2025-12-29,1000075760,Zaragoza,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 434d without buying. Historic volume: ~€1,921/yr.",lost,,declining,Medium,86.44741920403585,1921.053760089686,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 434.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 423.8686000000001, ""mean_interpurchase_days"": 297.3333333333333, ""lifetime_volume"": 4694.7396, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003357,2025-12-29,2228,Cantabria,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 1256d without buying. Historic volume: ~€1,921/yr.",lost,,inactive,Medium,86.44547996681415,1921.0106659292035,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 1256.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 226.0, ""lifetime_volume"": 2378.8954, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003358,2025-12-29,1000077081,Murcia,Commodities,Categoria C2,Categoria C2,Bioseguridad,capture_window,Promiscuous client: capturing 26% of estimated potential. Realistic growth margin: ~€142.,promiscuous,near_loyal,new,Low,86.33280260115609,141.77100000000002,0.7,0.8699421965317921,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""new"", ""share_of_potential"": 0.2609826589595376, ""potencial_h"": 1086.44, ""volume_eur_current"": 283.54200000000003, ""volume_eur_baseline"": 0.0, ""recency_days"": 332.0, ""conversion_probability"": 0.8699421965317921}",True,False,
ALT-20251229-003359,2025-12-29,1000081851,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,capture_window,Promiscuous client: capturing 26% of estimated potential. Realistic growth margin: ~€142.,promiscuous,near_loyal,declining,Low,86.33280260115609,141.77100000000002,0.7,0.8699421965317921,marketing_automation,30,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.2609826589595376, ""potencial_h"": 1086.44, ""volume_eur_current"": 283.54200000000003, ""volume_eur_baseline"": 385.8432, ""recency_days"": 346.0, ""conversion_probability"": 0.8699421965317921}",True,False,
ALT-20251229-003360,2025-12-29,1000076166,Zaragoza,Commodities,Categoria C2,Categoria C2,Bioseguridad,capture_window,Promiscuous client: capturing 26% of estimated potential. Realistic growth margin: ~€142.,promiscuous,near_loyal,new,Low,86.33280260115609,141.77100000000002,0.7,0.8699421965317921,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""new"", ""share_of_potential"": 0.2609826589595376, ""potencial_h"": 1086.44, ""volume_eur_current"": 283.54200000000003, ""volume_eur_baseline"": 0.0, ""recency_days"": 315.0, ""conversion_probability"": 0.8699421965317921}",True,False,
ALT-20251229-003361,2025-12-29,1000101615,Palencia,Commodities,Categoria C2,Categoria C2,Bioseguridad,capture_window,Promiscuous client: capturing 26% of estimated potential. Realistic growth margin: ~€142.,promiscuous,near_loyal,new,Low,86.33280260115609,141.77100000000002,0.7,0.8699421965317921,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""new"", ""share_of_potential"": 0.2609826589595376, ""potencial_h"": 1086.44, ""volume_eur_current"": 283.54200000000003, ""volume_eur_baseline"": 0.0, ""recency_days"": 349.0, ""conversion_probability"": 0.8699421965317921}",True,False,
ALT-20251229-003362,2025-12-29,1000082035,Barcelona,Commodities,Categoria C2,Categoria C2,Bioseguridad,capture_window,Promiscuous client: capturing 26% of estimated potential. Realistic growth margin: ~€142.,promiscuous,near_loyal,new,Low,86.33280260115609,141.77100000000002,0.7,0.8699421965317921,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""new"", ""share_of_potential"": 0.2609826589595376, ""potencial_h"": 1086.44, ""volume_eur_current"": 283.54200000000003, ""volume_eur_baseline"": 0.0, ""recency_days"": 210.0, ""conversion_probability"": 0.8699421965317921}",True,False,
ALT-20251229-003363,2025-12-29,7192,Salamanca,Commodities,Categoria C2,Categoria C2,Bioseguridad,capture_window,Promiscuous client: capturing 26% of estimated potential. Realistic growth margin: ~€142.,promiscuous,near_loyal,declining,Low,86.33280260115609,141.77100000000002,0.7,0.8699421965317921,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""near_loyal"", ""trend"": ""declining"", ""share_of_potential"": 0.2609826589595376, ""potencial_h"": 1086.44, ""volume_eur_current"": 283.54200000000003, ""volume_eur_baseline"": 471.8164, ""recency_days"": 119.0, ""conversion_probability"": 0.8699421965317921}",True,False,
ALT-20251229-003364,2025-12-29,1000100010,Valencia,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 817d without buying. Historic volume: ~€1,918/yr.",lost,,inactive,Medium,86.3055923553719,1917.9020523415977,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 817.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 121.0, ""lifetime_volume"": 3814.786, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003365,2025-12-29,1000080375,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 277d without buying. Historic volume: ~€1,912/yr.",lost,,declining,Medium,86.05515317040951,1912.3367371202114,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 277.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 344.68978909090913, ""mean_interpurchase_days"": 126.16666666666667, ""lifetime_volume"": 7932.268, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003366,2025-12-29,1000081354,Córdoba,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 15% of estimated potential. Realistic growth margin: ~€251.,promiscuous,moderate,improving,Low,85.98820087292818,250.6662,0.7,0.4900552486187845,marketing_automation,30,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""improving"", ""share_of_potential"": 0.14701657458563536, ""potencial_h"": 3410.04, ""volume_eur_current"": 501.3324, ""volume_eur_baseline"": 323.41999999999996, ""recency_days"": 206.0, ""conversion_probability"": 0.4900552486187845}",True,False,
ALT-20251229-003367,2025-12-29,1000081115,Asturias,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 10% of estimated potential. Realistic growth margin: ~€354.,promiscuous,moderate,new,Low,85.91712478514424,354.349,0.7,0.346378146101903,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""new"", ""share_of_potential"": 0.1039134438305709, ""potencial_h"": 6820.08, ""volume_eur_current"": 708.698, ""volume_eur_baseline"": 0.0, ""recency_days"": 117.0, ""conversion_probability"": 0.346378146101903}",True,False,
ALT-20251229-003368,2025-12-29,42645,Madrid,Commodities,Categoria C2,Categoria C2,Bioseguridad,capture_window,Promiscuous client: capturing 18% of estimated potential. Realistic growth margin: ~€202.,promiscuous,moderate,improving,Low,85.89039743126179,202.27880000000002,0.7,0.6065913370998118,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""improving"", ""share_of_potential"": 0.18197740112994354, ""potencial_h"": 2223.12, ""volume_eur_current"": 404.55760000000004, ""volume_eur_baseline"": 196.5954, ""recency_days"": 116.0, ""conversion_probability"": 0.6065913370998118}",True,False,
ALT-20251229-003369,2025-12-29,1000102056,Alicante,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 15% of estimated potential. Realistic growth margin: ~€250.,promiscuous,moderate,new,Low,85.85899247513811,250.4778,0.7,0.48968692449355433,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""new"", ""share_of_potential"": 0.1469060773480663, ""potencial_h"": 3410.04, ""volume_eur_current"": 500.9556, ""volume_eur_baseline"": 0.0, ""recency_days"": 159.0, ""conversion_probability"": 0.48968692449355433}",True,False,
ALT-20251229-003370,2025-12-29,1000102290,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 15% of estimated potential. Realistic growth margin: ~€250.,promiscuous,moderate,new,Low,85.85899247513811,250.4778,0.7,0.48968692449355433,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""new"", ""share_of_potential"": 0.1469060773480663, ""potencial_h"": 3410.04, ""volume_eur_current"": 500.9556, ""volume_eur_baseline"": 0.0, ""recency_days"": 26.0, ""conversion_probability"": 0.48968692449355433}",True,False,
ALT-20251229-003371,2025-12-29,21671,Asturias,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 15% of estimated potential. Realistic growth margin: ~€250.,promiscuous,moderate,declining,Low,85.85899247513811,250.4778,0.7,0.48968692449355433,marketing_automation,65,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""declining"", ""share_of_potential"": 0.1469060773480663, ""potencial_h"": 3410.04, ""volume_eur_current"": 500.9556, ""volume_eur_baseline"": 688.0368000000001, ""recency_days"": 278.0, ""conversion_probability"": 0.48968692449355433}",True,False,
ALT-20251229-003372,2025-12-29,8532,Alicante,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 15% of estimated potential. Realistic growth margin: ~€250.,promiscuous,moderate,stable,Low,85.85899247513811,250.4778,0.7,0.48968692449355433,marketing_automation,30,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""stable"", ""share_of_potential"": 0.1469060773480663, ""potencial_h"": 3410.04, ""volume_eur_current"": 500.9556, ""volume_eur_baseline"": 506.639, ""recency_days"": 270.0, ""conversion_probability"": 0.48968692449355433}",True,False,
ALT-20251229-003373,2025-12-29,1000101769,Valencia,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 15% of estimated potential. Realistic growth margin: ~€250.,promiscuous,moderate,new,Low,85.85899247513811,250.4778,0.7,0.48968692449355433,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""new"", ""share_of_potential"": 0.1469060773480663, ""potencial_h"": 3410.04, ""volume_eur_current"": 500.9556, ""volume_eur_baseline"": 0.0, ""recency_days"": 166.0, ""conversion_probability"": 0.48968692449355433}",True,False,
ALT-20251229-003374,2025-12-29,7750,Almería,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 1025d without buying. Historic volume: ~€1,908/yr.",lost,,inactive,Medium,85.84096998711343,1907.5771108247427,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 1025.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 97.0, ""lifetime_volume"": 2027.7806000000003, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003375,2025-12-29,43009,Toledo,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 18% of estimated potential. Realistic growth margin: ~€202.,promiscuous,moderate,new,Low,85.49087678154424,201.8078,0.7,0.6051789077212806,marketing_automation,30,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""new"", ""share_of_potential"": 0.18155367231638417, ""potencial_h"": 2223.12, ""volume_eur_current"": 403.6156, ""volume_eur_baseline"": 0.0, ""recency_days"": 132.0, ""conversion_probability"": 0.6051789077212806}",True,False,
ALT-20251229-003376,2025-12-29,1000100289,Valencia,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 440d without buying. Historic volume: ~€1,899/yr.",lost,,declining,Medium,85.4771799090909,1899.492886868687,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 440.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 906.989, ""mean_interpurchase_days"": 247.5, ""lifetime_volume"": 2576.0246, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003377,2025-12-29,1000080848,Sevilla,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 608d without buying. Historic volume: ~€1,899/yr.",lost,,inactive,Medium,85.46203897485493,1899.156421663443,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 608.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 172.33333333333334, ""lifetime_volume"": 2690.038, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003378,2025-12-29,1000037427,Castellón,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 349d without buying. Historic volume: ~€1,897/yr.",lost,,declining,Medium,85.38177297810218,1897.372732846715,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 349.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 410.3038, ""mean_interpurchase_days"": 152.22222222222223, ""lifetime_volume"": 7121.6456, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003379,2025-12-29,29109,Salamanca,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 396d without buying. Historic volume: ~€1,895/yr.",lost,,declining,Medium,85.2963496376253,1895.4744363916734,0.3,0.15,delegado,7,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 396.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 1427.6324000000002, ""mean_interpurchase_days"": 648.5, ""lifetime_volume"": 6735.425600000001, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003380,2025-12-29,6347,Valencia,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 927d without buying. Historic volume: ~€1,889/yr.",lost,,inactive,Medium,85.02673320552145,1889.4829601226993,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 927.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 326.0, ""lifetime_volume"": 3375.1859999999997, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003381,2025-12-29,1000100278,Lleida,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 304d without buying. Historic volume: ~€1,888/yr.",lost,,declining,Medium,84.967377046875,1888.1639343750003,0.3,0.15,delegado,7,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 304.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 1211.6318, ""mean_interpurchase_days"": 320.0, ""lifetime_volume"": 3310.7532, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003382,2025-12-29,41807,Valencia,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 896d without buying. Historic volume: ~€1,886/yr.",lost,,inactive,Medium,84.87843484564499,1886.1874410143332,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 896.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 100.77777777777777, ""lifetime_volume"": 4687.046600000001, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003383,2025-12-29,1000082206,Asturias,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 983d without buying. Historic volume: ~€1,885/yr.",lost,,inactive,Medium,84.81624267605635,1884.8053928012523,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 983.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 159.75, ""lifetime_volume"": 3299.7004, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003384,2025-12-29,1000101830,Granada,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 15% of estimated potential. Realistic growth margin: ~€249.,promiscuous,moderate,new,Low,84.72187087047269,248.8136,0.7,0.48643339472068753,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""new"", ""share_of_potential"": 0.14593001841620626, ""potencial_h"": 3410.04, ""volume_eur_current"": 497.6272, ""volume_eur_baseline"": 0.0, ""recency_days"": 182.0, ""conversion_probability"": 0.48643339472068753}",True,False,
ALT-20251229-003385,2025-12-29,23649,Madrid,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 537d without buying. Historic volume: ~€1,881/yr.",lost,,inactive,Medium,84.65514713826367,1881.225491961415,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 537.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 207.33333333333334, ""lifetime_volume"": 3205.8144, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003386,2025-12-29,317,Tarragona,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 301d without buying. Historic volume: ~€1,880/yr.",lost,,declining,Medium,84.59754838737949,1879.9455197195443,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 301.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 469.0646181818182, ""mean_interpurchase_days"": 285.25, ""lifetime_volume"": 5876.7612, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003387,2025-12-29,37594,Zaragoza,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,"Lost client: 626d without buying (>270d). Used to buy ~€1,879/yr in baseline.",lost,marginal,declining,High,84.532725,1878.505,0.3,0.15,delegado,2,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 1667.34, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 1878.505, ""recency_days"": 626.0, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003388,2025-12-29,8670,Pontevedra,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 633d without buying. Historic volume: ~€1,876/yr.",lost,,inactive,Medium,84.4006706548975,1875.5704589977222,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 633.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 125.42857142857143, ""lifetime_volume"": 4511.6462, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003389,2025-12-29,10791,Zaragoza,Commodities,Categoria C2,Categoria C2,Bioseguridad,lost,"Lost client: 473d without buying (>270d). Used to buy ~€1,875/yr in baseline.",lost,marginal,declining,High,84.382947,1875.1766000000002,0.3,0.15,delegado,2,"{""segment"": ""lost"", ""loyalty_tier"": ""marginal"", ""trend"": ""declining"", ""share_of_potential"": 0.0, ""potencial_h"": 2223.12, ""volume_eur_current"": 0.0, ""volume_eur_baseline"": 1875.1766000000002, ""recency_days"": 473.0, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003390,2025-12-29,1000073390,Málaga,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 280d without buying. Historic volume: ~€1,871/yr.",lost,,declining,Medium,84.17654843978102,1870.589965328467,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 280.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 306.67752, ""mean_interpurchase_days"": 274.0, ""lifetime_volume"": 5616.8948, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003391,2025-12-29,1000081816,Barcelona,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 689d without buying. Historic volume: ~€1,870/yr.",lost,,inactive,Medium,84.16627978412255,1870.3617729805014,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 689.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 179.5, ""lifetime_volume"": 3679.2322000000004, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003392,2025-12-29,35202,Murcia,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 301d without buying. Historic volume: ~€1,869/yr.",lost,,declining,Medium,84.1132242371134,1869.1827608247424,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 301.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 190.62654545454546, ""mean_interpurchase_days"": 121.25, ""lifetime_volume"": 7451.125800000001, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003393,2025-12-29,1000100010,Valencia,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 635d without buying. Historic volume: ~€1,866/yr.",lost,,inactive,Medium,83.96757014376998,1865.9460031948884,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 635.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 156.5, ""lifetime_volume"": 1600.1126000000002, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003394,2025-12-29,37938,Vizcaya,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 294d without buying. Historic volume: ~€1,866/yr.",lost,,declining,Medium,83.95573851219511,1865.6830780487805,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 294.0, ""frequency_recent"": 0, ""frequency_baseline"": 2, ""volume_recent"": 0.0, ""expected_vol_recent"": 505.12437818181826, ""mean_interpurchase_days"": 153.75, ""lifetime_volume"": 3143.5482, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003395,2025-12-29,1000081981,Córdoba,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 314d without buying. Historic volume: ~€1,865/yr.",lost,,declining,Medium,83.9399715,1865.3327000000002,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""declining"", ""recency_days"": 314.0, ""frequency_recent"": 0, ""frequency_baseline"": 1, ""volume_recent"": 0.0, ""expected_vol_recent"": 296.04148363636364, ""mean_interpurchase_days"": 208.57142857142858, ""lifetime_volume"": 7461.3308, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003396,2025-12-29,23467,Madrid,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 18% of estimated potential. Realistic growth margin: ~€200.,promiscuous,moderate,new,Low,83.90210774199623,199.9238,0.7,0.5995291902071563,marketing_automation,90,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""new"", ""share_of_potential"": 0.1798587570621469, ""potencial_h"": 2223.12, ""volume_eur_current"": 399.8476, ""volume_eur_baseline"": 0.0, ""recency_days"": 314.0, ""conversion_probability"": 0.5995291902071563}",True,False,
ALT-20251229-003397,2025-12-29,8994,Guadalajara,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 1186d without buying. Historic volume: ~€1,863/yr.",lost,,inactive,Medium,83.82357562499999,1862.746125,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 1186.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 194.66666666666666, ""lifetime_volume"": 2980.3938, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003398,2025-12-29,33173,Valencia,Productos Técnicos,Categoria T1,Familia T2,Biomateriales (técnicos),lost,"Lost client (technical): 1186d without buying. Historic volume: ~€1,863/yr.",lost,,inactive,Medium,83.81986797494781,1862.663732776618,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 1186.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 159.66666666666666, ""lifetime_volume"": 2444.4272, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003399,2025-12-29,1000080251,Zaragoza,Productos Técnicos,Categoria T1,Familia T1,Biomateriales (técnicos),lost,"Lost client (technical): 951d without buying. Historic volume: ~€1,862/yr.",lost,,inactive,Medium,83.77702413669064,1861.7116474820145,0.3,0.15,delegado,2,"{""pattern"": ""lost"", ""trend"": ""inactive"", ""recency_days"": 951.0, ""frequency_recent"": 0, ""frequency_baseline"": 0, ""volume_recent"": 0.0, ""expected_vol_recent"": 0.0, ""mean_interpurchase_days"": 417.0, ""lifetime_volume"": 4253.8836, ""conversion_probability"": 0.15}",True,False,
ALT-20251229-003400,2025-12-29,1000100637,Barcelona,Commodities,Categoria C1,Categoria C1,Anestesia,capture_window,Promiscuous client: capturing 15% of estimated potential. Realistic growth margin: ~€247.,promiscuous,moderate,declining,Low,83.75170989901781,247.38490000000002,0.7,0.4836402701043585,marketing_automation,30,"{""segment"": ""promiscuous"", ""loyalty_tier"": ""moderate"", ""trend"": ""declining"", ""share_of_potential"": 0.14509208103130755, ""potencial_h"": 3410.04, ""volume_eur_current"": 494.76980000000003, ""volume_eur_baseline"": 777.4012, ""recency_days"": 194.0, ""conversion_probability"": 0.4836402701043585}",True,False,
